"simscenarios","lambda.scenario","scenario","phi1.obs","phi1.true","phiad.obs","phiad.true","fec.obs","fec.true","det.abund","det.MR","det.prod","lambda"
93,"Decreasing",8,0.629609108619133,0.8,0.338947678635833,0.18,0.980457120587419,0.975,"M",NA,"L","L"
93,"Decreasing",23,0.410265206210033,0.2,0.343956231229828,0.4,1.45281776734552,2.725,"M",NA,"L","L"
93,"Decreasing",4,0.430656479936883,0.22,0.493486320559334,0.7,1.0735996507238,1.175,"M",NA,"L","L"
93,"Decreasing",5,0.64256710668106,0.63,0.524800959025777,0.64,0.668719572101762,0.5,"M",NA,"L","L"
93,"Decreasing",6,0.440595285515207,0.16,0.505211186772377,0.79,1.02522302073256,1.05,"M",NA,"L","L"
93,"Decreasing",13,0.644407633654117,0.88,0.400485569286334,0.3,0.867226554334045,0.75,"M",NA,"L","L"
93,"Decreasing",20,0.399955641195176,0.17,0.362839193638688,0.52,1.43075376692085,2.475,"M",NA,"L","L"
93,"Decreasing",9,0.472013522726655,0.31,0.332771795901638,0.35,1.31243539331669,1.95,"M",NA,"L","L"
93,"Decreasing",10,0.42340296739684,0.23,0.32942568514227,0.29,1.47120498127461,2.9,"M",NA,"L","L"
93,"Decreasing",1,0.379430342357241,0.15,0.452678366228936,0.66,1.31339901951806,1.95,"M",NA,"L","L"
93,"Decreasing",17,0.584499040831697,0.71,0.409913176160137,0.32,0.943700049677441,0.9,"M",NA,"L","L"
93,"Decreasing",11,0.666000657628843,0.91,0.406427473184792,0.33,0.808573526512185,0.675,"M",NA,"L","L"
93,"Decreasing",14,0.470267321147494,0.36,0.326436473860439,0.2,1.34891932054601,2.1,"M",NA,"L","L"
93,"Decreasing",25,0.436508122344343,0.31,0.322200677606387,0.16,1.44701221609325,2.575,"M",NA,"L","L"
93,"Decreasing",7,0.427280911704647,0.28,0.308245185970874,0.16,1.4672071199502,2.8,"M",NA,"L","L"
93,"Decreasing",22,0.443343121796351,0.42,0.393679967585273,0.19,1.27630927887777,1.825,"M",NA,"L","L"
93,"Decreasing",16,0.4011482554906,0.24,0.391006884964348,0.39,1.38698398597527,2.325,"M",NA,"L","L"
93,"Decreasing",15,0.580967896498591,0.61,0.422561021920073,0.45,0.90877461610926,0.825,"M",NA,"L","L"
93,"Decreasing",18,0.378520495468045,0.18,0.370746549379823,0.43,1.49293131735171,2.875,"M",NA,"L","L"
93,"Decreasing",12,0.536730488428757,0.58,0.496535979314594,0.54,0.839567166647703,0.7,"M",NA,"L","L"
93,"Decreasing",21,0.579287937692465,0.61,0.375191792625794,0.35,0.99748222399867,1,"M",NA,"L","L"
93,"Decreasing",2,0.32385193215549,0.1,0.481618009708771,0.7,1.42216062112575,2.475,"M",NA,"L","L"
94,"Decreasing",24,0.563224061973925,0.64,0.310157268887825,0.14,1.12424574582372,1.275,"H",NA,"L","L"
94,"Decreasing",4,0.388816518136911,0.22,0.53674274803863,0.7,1.07486141240925,1.175,"H",NA,"L","L"
94,"Decreasing",20,0.350305906943597,0.17,0.436745814549189,0.52,1.42372077544429,2.475,"H",NA,"L","L"
94,"Decreasing",8,0.597306458359159,0.8,0.372806105715159,0.18,0.9767032765154,0.975,"H",NA,"L","L"
94,"Decreasing",6,0.246899406429263,0.16,0.703995848450705,0.79,1.02267215179954,1.05,"H",NA,"L","L"
94,"Decreasing",5,0.601706536058011,0.63,0.555928202818466,0.64,0.658817356173865,0.5,"H",NA,"L","L"
94,"Decreasing",3,0.383014445832146,0.17,0.455237978795498,0.64,1.30257047737596,1.875,"H",NA,"L","L"
94,"Decreasing",16,0.439319924611176,0.24,0.333650473624074,0.39,1.39280611496826,2.325,"H",NA,"L","L"
94,"Decreasing",10,0.439708676323179,0.23,0.293484287517053,0.29,1.48900120735959,2.9,"H",NA,"L","L"
94,"Decreasing",25,0.463112526627645,0.31,0.28079747104443,0.16,1.45154588581916,2.575,"H",NA,"L","L"
94,"Decreasing",13,0.636340700656721,0.88,0.408411061557178,0.3,0.869521174867049,0.75,"H",NA,"L","L"
94,"Decreasing",18,0.37641438833448,0.18,0.391323423881874,0.43,1.46120756128013,2.875,"H",NA,"L","L"
94,"Decreasing",9,0.451309404526916,0.31,0.353085838348215,0.35,1.32304525016444,1.95,"H",NA,"L","L"
94,"Decreasing",11,0.653959785201308,0.91,0.409984035938522,0.33,0.808367373524302,0.675,"H",NA,"L","L"
94,"Decreasing",22,0.501209508141327,0.42,0.30976824279736,0.19,1.27683310640042,1.825,"H",NA,"L","L"
94,"Decreasing",19,0.465123699150871,0.32,0.306555849512595,0.25,1.36130285046027,2.175,"H",NA,"L","L"
94,"Decreasing",23,0.407169433603786,0.2,0.329956534968614,0.4,1.482423630749,2.725,"H",NA,"L","L"
94,"Decreasing",15,0.61736224143074,0.61,0.39523944555807,0.45,0.896726633754998,0.825,"H",NA,"L","L"
94,"Decreasing",14,0.463416918883953,0.36,0.329445608671374,0.2,1.35553355717252,2.1,"H",NA,"L","L"
94,"Decreasing",21,0.604917035606437,0.61,0.343969651030284,0.35,1.0018093894618,1,"H",NA,"L","L"
94,"Decreasing",1,0.288815209438231,0.15,0.563906686214666,0.66,1.31957984955906,1.95,"H",NA,"L","L"
94,"Decreasing",7,0.438978302516957,0.28,0.29027787486054,0.16,1.46683472944383,2.8,"H",NA,"L","L"
94,"Decreasing",12,0.632561263527971,0.58,0.416816558950286,0.54,0.832415982296335,0.7,"H",NA,"L","L"
94,"Decreasing",2,0.288603340934707,0.1,0.52553955742914,0.7,1.43147780070766,2.475,"H",NA,"L","L"
94,"Decreasing",17,0.668328107894683,0.71,0.319902465884692,0.32,0.950746188044534,0.9,"H",NA,"L","L"
95,"Decreasing",24,0.72860891739635,0.64,0.129554221091814,0.14,1.1183977264868,1.275,"H","L","M","L"
95,"Decreasing",3,0.247809862957139,0.17,0.636474286439889,0.64,1.31223443471397,1.875,"H","L","M","L"
95,"Decreasing",8,0.797913947098095,0.8,0.164489769974398,0.18,0.987810145578826,0.975,"H","L","M","L"
95,"Decreasing",13,0.758922218967226,0.88,0.30237927185373,0.3,0.851949565632752,0.75,"H","L","M","L"
95,"Decreasing",18,0.357716220424975,0.18,0.408246448587432,0.43,1.4954440194462,2.875,"H","L","M","L"
95,"Decreasing",23,0.37885357021011,0.2,0.377269736188283,0.4,1.46283919689887,2.725,"H","L","M","L"
95,"Decreasing",15,0.56642820211251,0.61,0.435366079936138,0.45,0.903526007098456,0.825,"H","L","M","L"
95,"Decreasing",10,0.465822372850481,0.23,0.257640534648714,0.29,1.4908916653531,2.9,"H","L","M","L"
95,"Decreasing",4,0.249134829320209,0.22,0.68734572692691,0.7,1.0821269287545,1.175,"H","L","M","L"
95,"Decreasing",20,0.30085905509811,0.17,0.506697737997327,0.52,1.41562688768316,2.475,"H","L","M","L"
95,"Decreasing",7,0.534518305165836,0.28,0.137638094095226,0.16,1.48345697345981,2.8,"H","L","M","L"
95,"Decreasing",9,0.446341647937069,0.31,0.3539027117079,0.35,1.33397235319106,1.95,"H","L","M","L"
95,"Decreasing",6,0.163106623535044,0.16,0.790547816712667,0.79,1.02310710258877,1.05,"H","L","M","L"
95,"Decreasing",2,0.173574305453806,0.1,0.696888934042268,0.7,1.41665341653134,2.475,"H","L","M","L"
95,"Decreasing",19,0.520194550048016,0.32,0.225851729071937,0.25,1.36449340565408,2.175,"H","L","M","L"
95,"Decreasing",11,0.787503796124024,0.91,0.311626245142561,0.33,0.796235554828229,0.675,"H","L","M","L"
95,"Decreasing",22,0.605519447449029,0.42,0.162822547353517,0.19,1.29413871546403,1.825,"H","L","M","L"
95,"Decreasing",5,0.467039954955732,0.63,0.636602596538316,0.64,0.670900712434682,0.5,"H","L","M","L"
95,"Decreasing",21,0.602909353966917,0.61,0.342242290131442,0.35,1.00894425481184,1,"H","L","M","L"
95,"Decreasing",12,0.481541293734209,0.58,0.544224999030353,0.54,0.826301522819332,0.7,"H","L","M","L"
95,"Decreasing",14,0.587918838112366,0.36,0.165297072993405,0.2,1.35240508330362,2.1,"H","L","M","L"
95,"Decreasing",25,0.553563584954707,0.31,0.157185319151228,0.16,1.42976045062453,2.575,"H","L","M","L"
95,"Decreasing",16,0.412244588883615,0.24,0.370013029720431,0.39,1.39862745079679,2.325,"H","L","M","L"
95,"Decreasing",1,0.221195714654986,0.15,0.650723021206948,0.66,1.32985231897384,1.95,"H","L","M","L"
95,"Decreasing",17,0.706732311452654,0.71,0.287419539768417,0.32,0.944958847717399,0.9,"H","L","M","L"
96,"Decreasing",2,0.167054541241992,0.1,0.702585946234476,0.7,1.44150709923683,2.475,"L","H","M","L"
96,"Decreasing",24,0.71850208074443,0.64,0.14824540610119,0.14,1.11963882820951,1.275,"L","H","M","L"
96,"Decreasing",3,0.249789947716843,0.17,0.636887417863776,0.64,1.30269788944171,1.875,"L","H","M","L"
96,"Decreasing",25,0.549196696014506,0.31,0.163229103055974,0.16,1.43726637176134,2.575,"L","H","M","L"
96,"Decreasing",13,0.76065827288693,0.88,0.303970699374878,0.3,0.859593094480529,0.75,"L","H","M","L"
96,"Decreasing",6,0.16514417347744,0.16,0.790418851410058,0.79,1.02803893102789,1.05,"L","H","M","L"
96,"Decreasing",5,0.467109338980576,0.63,0.64263611774912,0.64,0.658790692451384,0.5,"L","H","M","L"
96,"Decreasing",8,0.774172275564668,0.8,0.18770141901212,0.18,0.993057175338381,0.975,"L","H","M","L"
96,"Decreasing",18,0.348834732978334,0.18,0.424644148742311,0.43,1.49565537738386,2.875,"L","H","M","L"
96,"Decreasing",15,0.551072719262944,0.61,0.451119344433344,0.45,0.905959856208102,0.825,"L","H","M","L"
96,"Decreasing",4,0.236386669181352,0.22,0.701250712019235,0.7,1.08503148121438,1.175,"L","H","M","L"
96,"Decreasing",20,0.295344615936136,0.17,0.520306751374469,0.52,1.41892629266454,2.475,"L","H","M","L"
96,"Decreasing",12,0.48900846952325,0.58,0.539697321439884,0.54,0.831221961074633,0.7,"L","H","M","L"
96,"Decreasing",7,0.52149822979262,0.28,0.171318610089913,0.16,1.46718356331127,2.8,"L","H","M","L"
96,"Decreasing",11,0.762091679802827,0.91,0.330856308003509,0.33,0.804808712172707,0.675,"L","H","M","L"
96,"Decreasing",21,0.603518816657346,0.61,0.355518137184705,0.35,0.997094765878352,1,"L","H","M","L"
96,"Decreasing",23,0.37110544556825,0.2,0.396405611703843,0.4,1.46167625901358,2.725,"L","H","M","L"
96,"Decreasing",16,0.40242322994699,0.24,0.388354533477769,0.39,1.39659645428711,2.325,"L","H","M","L"
96,"Decreasing",1,0.21995850273048,0.15,0.659308238688959,0.66,1.32486459332041,1.95,"L","H","M","L"
96,"Decreasing",10,0.446542030904929,0.23,0.287331108735108,0.29,1.49062143088231,2.9,"L","H","M","L"
96,"Decreasing",22,0.584667480999618,0.42,0.199268595214529,0.19,1.29396266161014,1.825,"L","H","M","L"
96,"Decreasing",19,0.504889859913376,0.32,0.258167920625626,0.25,1.3640373405887,2.175,"L","H","M","L"
96,"Decreasing",17,0.679485295452144,0.71,0.324318366362351,0.32,0.937099160916843,0.9,"L","H","M","L"
96,"Decreasing",9,0.457502752098981,0.31,0.351413742327984,0.35,1.31881302444143,1.95,"L","H","M","L"
96,"Decreasing",14,0.557606446588709,0.36,0.204334404168843,0.2,1.36054616244853,2.1,"L","H","M","L"
97,"Decreasing",24,0.500529536424645,0.64,0.389517796499718,0.14,1.12183193785874,1.275,"L",NA,"M","L"
97,"Decreasing",13,0.609418608826191,0.88,0.436024962831831,0.3,0.85054050877055,0.75,"L",NA,"M","L"
97,"Decreasing",6,0.364735673283483,0.16,0.589075780322248,0.79,1.0229201145928,1.05,"L",NA,"M","L"
97,"Decreasing",3,0.385657593520753,0.17,0.455298695819855,0.64,1.32171503508872,1.875,"L",NA,"M","L"
97,"Decreasing",25,0.422650378929012,0.31,0.341242135708622,0.16,1.44179897454794,2.575,"L",NA,"M","L"
97,"Decreasing",19,0.411738551472575,0.32,0.377751593498191,0.25,1.37507805278007,2.175,"L",NA,"M","L"
97,"Decreasing",2,0.36559257892086,0.1,0.421696428946348,0.7,1.42985952416086,2.475,"L",NA,"M","L"
97,"Decreasing",5,0.616267509616366,0.63,0.539588239543921,0.64,0.668890197957289,0.5,"L",NA,"M","L"
97,"Decreasing",10,0.402205427982342,0.23,0.353730754645381,0.29,1.48473179721657,2.9,"L",NA,"M","L"
97,"Decreasing",21,0.566644601852013,0.61,0.384565497092725,0.35,1.00240982008304,1,"L",NA,"M","L"
97,"Decreasing",17,0.614028996456773,0.71,0.376173701138131,0.32,0.947586784849948,0.9,"L",NA,"M","L"
97,"Decreasing",4,0.409765266657137,0.22,0.517326488503401,0.7,1.07696049088616,1.175,"L",NA,"M","L"
97,"Decreasing",14,0.421607415903702,0.36,0.388567488753602,0.2,1.35852533888605,2.1,"L",NA,"M","L"
97,"Decreasing",8,0.548543633073927,0.8,0.413211327628195,0.18,0.9890219787689,0.975,"L",NA,"M","L"
97,"Decreasing",20,0.351328643889975,0.17,0.430053038139155,0.52,1.44551954554555,2.475,"L",NA,"M","L"
97,"Decreasing",11,0.640492595032732,0.91,0.429308666209357,0.33,0.805935580181903,0.675,"L",NA,"M","L"
97,"Decreasing",18,0.376497816525825,0.18,0.390678028268553,0.43,1.47452023983292,2.875,"L",NA,"M","L"
97,"Decreasing",9,0.439041431729987,0.31,0.374591608760076,0.35,1.30971209157675,1.95,"L",NA,"M","L"
97,"Decreasing",1,0.331159820778265,0.15,0.513926253264292,0.66,1.31222537735958,1.95,"L",NA,"M","L"
97,"Decreasing",23,0.351975342339218,0.2,0.425061864348712,0.4,1.46542110634056,2.725,"L",NA,"M","L"
97,"Decreasing",12,0.610933889456249,0.58,0.43813417453111,0.54,0.834276828547471,0.7,"L",NA,"M","L"
97,"Decreasing",15,0.586985545413718,0.61,0.423693821191967,0.45,0.893235582881837,0.825,"L",NA,"M","L"
97,"Decreasing",22,0.425353094864063,0.42,0.408621395664261,0.19,1.28360220363826,1.825,"L",NA,"M","L"
97,"Decreasing",7,0.37602376664817,0.28,0.384152972627887,0.16,1.46437200191848,2.8,"L",NA,"M","L"
97,"Decreasing",16,0.403128654424224,0.24,0.384547062074194,0.39,1.39385955204242,2.325,"L",NA,"M","L"
98,"Decreasing",3,0.325566252317361,0.17,0.531766027520489,0.64,1.32170604068425,1.875,"H",NA,"M","L"
98,"Decreasing",11,0.641660882487598,0.91,0.418950453319832,0.33,0.807816204473698,0.675,"H",NA,"M","L"
98,"Decreasing",4,0.412778836681688,0.22,0.504584864926311,0.7,1.08896246135258,1.175,"H",NA,"M","L"
98,"Decreasing",8,0.656114948480269,0.8,0.318034170537421,0.18,0.972470274498002,0.975,"H",NA,"M","L"
98,"Decreasing",20,0.347195399051041,0.17,0.439248203652503,0.52,1.42020713702498,2.475,"H",NA,"M","L"
98,"Decreasing",7,0.402734383430003,0.28,0.337643726372849,0.16,1.47528589438078,2.8,"H",NA,"M","L"
98,"Decreasing",9,0.429642929732658,0.31,0.379460290789195,0.35,1.32364168769439,1.95,"H",NA,"M","L"
98,"Decreasing",21,0.626891877520797,0.61,0.327004150699728,0.35,1.00238609198689,1,"H",NA,"M","L"
98,"Decreasing",18,0.367938548655582,0.18,0.396003917412374,0.43,1.47996340371773,2.875,"H",NA,"M","L"
98,"Decreasing",16,0.407957662584206,0.24,0.378371229375131,0.39,1.39241064063919,2.325,"H",NA,"M","L"
98,"Decreasing",10,0.465075967267611,0.23,0.263822796715155,0.29,1.47856589367055,2.9,"H",NA,"M","L"
98,"Decreasing",13,0.713328319274721,0.88,0.348057075764761,0.3,0.861186998921854,0.75,"H",NA,"M","L"
98,"Decreasing",24,0.559008785935466,0.64,0.325122152572993,0.14,1.11264494494776,1.275,"H",NA,"M","L"
98,"Decreasing",19,0.488814137706926,0.32,0.266463337028816,0.25,1.37888420411196,2.175,"H",NA,"M","L"
98,"Decreasing",12,0.561204912811985,0.58,0.479775662262287,0.54,0.831716742602831,0.7,"H",NA,"M","L"
98,"Decreasing",5,0.60921802729597,0.63,0.544454818294226,0.64,0.670140235940638,0.5,"H",NA,"M","L"
98,"Decreasing",25,0.435323505513863,0.31,0.320937954275261,0.16,1.43789108085671,2.575,"H",NA,"M","L"
98,"Decreasing",2,0.28403150530344,0.1,0.533305630652749,0.7,1.43271153070002,2.475,"H",NA,"M","L"
98,"Decreasing",23,0.393999721741892,0.2,0.367726895992768,0.4,1.4598489244454,2.725,"H",NA,"M","L"
98,"Decreasing",14,0.473086694708657,0.36,0.318309147558248,0.2,1.35552142319475,2.1,"H",NA,"M","L"
98,"Decreasing",1,0.332762332917442,0.15,0.505490228986913,0.66,1.32503983510911,1.95,"H",NA,"M","L"
98,"Decreasing",22,0.482806177004573,0.42,0.318407181666338,0.19,1.3064760434549,1.825,"H",NA,"M","L"
98,"Decreasing",17,0.716239614732216,0.71,0.280826906448301,0.32,0.947582297565861,0.9,"H",NA,"M","L"
98,"Decreasing",15,0.673337496714045,0.61,0.337255379066969,0.45,0.90210010607957,0.825,"H",NA,"M","L"
98,"Decreasing",6,0.291724230290996,0.16,0.661139566349759,0.79,1.01858068811155,1.05,"H",NA,"M","L"
99,"Decreasing",8,0.782394476832246,0.8,0.181960434482471,0.18,0.988343643778175,0.975,"M","L","H","L"
99,"Decreasing",18,0.36743405828216,0.18,0.402819381739511,0.43,1.48122043050286,2.875,"M","L","H","L"
99,"Decreasing",4,0.245818188077626,0.22,0.691877888281281,0.7,1.07370205182308,1.175,"M","L","H","L"
99,"Decreasing",9,0.466711557985158,0.31,0.334186816425876,0.35,1.32417809336989,1.95,"M","L","H","L"
99,"Decreasing",25,0.569052877660567,0.31,0.133494188849814,0.16,1.43884090948082,2.575,"M","L","H","L"
99,"Decreasing",6,0.168515472093667,0.16,0.785284496007502,0.79,1.0274052437361,1.05,"M","L","H","L"
99,"Decreasing",19,0.524115467998288,0.32,0.227875818730367,0.25,1.37280176324629,2.175,"M","L","H","L"
99,"Decreasing",7,0.5252941031428,0.28,0.160967293370449,0.16,1.47419818257819,2.8,"M","L","H","L"
99,"Decreasing",13,0.775122170764089,0.88,0.295502436898919,0.3,0.854885074639656,0.75,"M","L","H","L"
99,"Decreasing",10,0.465421960354059,0.23,0.259286135628683,0.29,1.49247863204492,2.9,"M","L","H","L"
99,"Decreasing",2,0.178637590623978,0.1,0.688159042999134,0.7,1.42671138774296,2.475,"M","L","H","L"
99,"Decreasing",16,0.406500583376732,0.24,0.377615008376105,0.39,1.39794556734308,2.325,"M","L","H","L"
99,"Decreasing",14,0.567610171667105,0.36,0.192091038249711,0.2,1.35814906444854,2.1,"M","L","H","L"
99,"Decreasing",15,0.57186310700741,0.61,0.437241177315724,0.45,0.897685824071925,0.825,"M","L","H","L"
99,"Decreasing",5,0.472325634166308,0.63,0.636894757544283,0.64,0.665913900506149,0.5,"M","L","H","L"
99,"Decreasing",20,0.303194484062066,0.17,0.504848777551889,0.52,1.42313577420871,2.475,"M","L","H","L"
99,"Decreasing",3,0.258085655872094,0.17,0.625473292732663,0.64,1.30893838352125,1.875,"M","L","H","L"
99,"Decreasing",17,0.665729119740629,0.71,0.328269977122223,0.32,0.950311233985232,0.9,"M","L","H","L"
99,"Decreasing",11,0.770917783628629,0.91,0.329177498959614,0.33,0.803443556758676,0.675,"M","L","H","L"
99,"Decreasing",24,0.732497361535678,0.64,0.129196152684143,0.14,1.1187984952036,1.275,"M","L","H","L"
99,"Decreasing",12,0.495579774734938,0.58,0.538193368539047,0.54,0.823556765935735,0.7,"M","L","H","L"
99,"Decreasing",1,0.223765906073017,0.15,0.653310669267692,0.66,1.32326068017478,1.95,"M","L","H","L"
99,"Decreasing",21,0.614753056045962,0.61,0.344258788923127,0.35,0.9955497647723,1,"M","L","H","L"
99,"Decreasing",23,0.376474985997457,0.2,0.388882183484779,0.4,1.45555877687656,2.725,"M","L","H","L"
99,"Decreasing",22,0.609942333949709,0.42,0.164226693132457,0.19,1.28996196852879,1.825,"M","L","H","L"
100,"Decreasing",8,0.784401664850046,0.8,0.186269584309761,0.18,0.984940436779937,0.975,"L","M","H","L"
100,"Decreasing",14,0.554748063755787,0.36,0.212510794501977,0.2,1.35223853568404,2.1,"L","M","H","L"
100,"Decreasing",13,0.759139726773074,0.88,0.302526218668099,0.3,0.862643170341322,0.75,"L","M","H","L"
100,"Decreasing",2,0.17978621326549,0.1,0.683784807455464,0.7,1.43218964821211,2.475,"L","M","H","L"
100,"Decreasing",12,0.490829642990703,0.58,0.541296434108173,0.54,0.823496313710427,0.7,"L","M","H","L"
100,"Decreasing",7,0.522043378928481,0.28,0.169459368243776,0.16,1.46545612072513,2.8,"L","M","H","L"
100,"Decreasing",6,0.161121215747862,0.16,0.793640038732121,0.79,1.02521763278272,1.05,"L","M","H","L"
100,"Decreasing",5,0.483316943784384,0.63,0.635097907547285,0.64,0.657743677280225,0.5,"L","M","H","L"
100,"Decreasing",23,0.371432160202332,0.2,0.396479178233334,0.4,1.46593159350161,2.725,"L","M","H","L"
100,"Decreasing",19,0.499643376260319,0.32,0.266101462400589,0.25,1.36893180256177,2.175,"L","M","H","L"
100,"Decreasing",17,0.679811725300353,0.71,0.319236221510746,0.32,0.943193334062572,0.9,"L","M","H","L"
100,"Decreasing",9,0.461496967148393,0.31,0.343787981361827,0.35,1.31775305676159,1.95,"L","M","H","L"
100,"Decreasing",21,0.591466969873117,0.61,0.364147895889484,0.35,1.00037821840143,1,"L","M","H","L"
100,"Decreasing",20,0.296153838829551,0.17,0.515114492142579,0.52,1.42386081677431,2.475,"L","M","H","L"
100,"Decreasing",18,0.342731500652529,0.18,0.437215970342969,0.43,1.48757975248455,2.875,"L","M","H","L"
100,"Decreasing",11,0.761111057906456,0.91,0.33013043637219,0.33,0.807880423949586,0.675,"L","M","H","L"
100,"Decreasing",10,0.462590312755925,0.23,0.270408413261291,0.29,1.47499521155197,2.9,"L","M","H","L"
100,"Decreasing",24,0.728211431192122,0.64,0.134578214100944,0.14,1.12253528409873,1.275,"L","M","H","L"
100,"Decreasing",1,0.221268058846307,0.15,0.657826538418372,0.66,1.32056230030493,1.95,"L","M","H","L"
100,"Decreasing",3,0.251506506686378,0.17,0.634486772474816,0.64,1.31079985284395,1.875,"L","M","H","L"
100,"Decreasing",16,0.397776327226468,0.24,0.392987255594957,0.39,1.39710192796804,2.325,"L","M","H","L"
100,"Decreasing",22,0.591745081687394,0.42,0.192266434760201,0.19,1.28463940768678,1.825,"L","M","H","L"
100,"Decreasing",25,0.553259684541699,0.31,0.160118039936486,0.16,1.43039336851021,2.575,"L","M","H","L"
100,"Decreasing",4,0.238592598519917,0.22,0.696515556372749,0.7,1.0809434533069,1.175,"L","M","H","L"
100,"Decreasing",15,0.546306116036932,0.61,0.456203083721396,0.45,0.905273482428985,0.825,"L","M","H","L"
101,"Decreasing",21,0.586064377209905,0.61,0.373905737559232,0.35,0.989626246807147,1,"L",NA,"H","L"
101,"Decreasing",20,0.376317535344938,0.17,0.404576233124347,0.52,1.41675903088044,2.475,"L",NA,"H","L"
101,"Decreasing",19,0.428163008312837,0.32,0.361214167219004,0.25,1.37063544753299,2.175,"L",NA,"H","L"
101,"Decreasing",13,0.60922549950685,0.88,0.432926370112751,0.3,0.857835915008741,0.75,"L",NA,"H","L"
101,"Decreasing",14,0.446912505654991,0.36,0.360380429273909,0.2,1.35596822198425,2.1,"L",NA,"H","L"
101,"Decreasing",10,0.433201457597291,0.23,0.30933669333663,0.29,1.48417380719405,2.9,"L",NA,"H","L"
